target_id	name	uniprot	description	cmpd_id_in_src	cmpd_pubchem_cid	pubmed_ids
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL122553	44348217	15203151
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL1166	92722	11738570
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL3142745	90663132	9544200
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL558610	22848533	7966150
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL350629	44376089	12639567
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL271495	44453445	18053726
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL1682768	53318397	21295467
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL2367553	NULL	21795054
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL1077101	46881272	20102150
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL309013	21250249	12824020
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL426806	11306453	15801822
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL2373558	73350344	9871540
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL3739534	127038048	26690913
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL275110	12042268	10843219
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL2334326	71567885	23416003
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL118428	15519903	9934475
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL274142	44268343	10328293
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL3142628	90663088	9544200
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL128576	44352000	10636229
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL166437	44379807	10636249
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL32164	NULL	12668009
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL120609	44346060	9934475
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL37230	22722585	12668020
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL3143980	11979744	10636232
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL43145	44289632	12482415
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL51616	44296276	10794696
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL427464	44426246	17462889
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL119950	44346061	9934475
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL255973	44453659	18053726
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL256025	44453803	18053726
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL50191	10793760	10794696
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL76448	44313498	12824020
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL32274	44281518	12668009
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL544760	9894907	NULL
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL369408	49796864	10230610
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL174282	49796866	10230610
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL544356	45261837	7966150
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL83260	9874681	10498197
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL138877	444603	11738569
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL88079	44320587	10498211
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL169291	44380722	10206546
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL174456	9842536	10230612
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL110433	44338177	9873701
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL193500	NULL	15911253
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL119637	44345930	9934475
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL3741020	127040123	26690913
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL390402	44426250	17462889
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL286634	44281725	12668008
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL121686	44347998	15203151
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL3091505	66911194	24175584
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL356065	9869699	11738570
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL2016868	56640092	NULL
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL2016868	56640092	22276953
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL118354	44345709	9934475
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL176491	44387845	15771442
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL291101	11420832	15006404
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL166739	44380246	10636249
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL424394	44379953	10636249
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL33188	44281401	12668009
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL539241	45264223	NULL
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL544830	45261916	7966150
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL417360	10973578	11960487
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL81251	11812192	12036353
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL337372	44358386	11738569
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL108237	44338589	9873701
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL69996	44310953	NULL
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL288862	44286709	15006404
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL208474	44411024	16460939
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL3091517	10304095	24175584
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL2373342	73351854	9871540
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL19644	44272873	11934589
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL3091515	67155431	24175584
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL289367	44284242	12668020
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL333182	44348059	15203151
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL2441054	72712053	24102612
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL267502	44264643	11909707
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL297536	44287944	NULL
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL327741	44332474	NULL
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL37567	44286069	9154975
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL75828	9931785	12824021
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL33247	44281376	12668009
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL352522	44379937	10636249
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL311198	44461912	10498196
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL332716	10348221	9873743
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL332716	10348221	10669563
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL199609	44406421	16257203
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL433044	22722666	12668020
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL162289	44377608	11858993
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL444548	44326890	11133089
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL430545	44285015	7739010
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL36397	44283936	NULL
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL1809250	56677007	21741839
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL439487	44349969	7966143
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL287084	44281506	12668009
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL342604	10006399	8917638
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL368894	23646586	15771442
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL431675	44347477	9357536
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL108670	44337986	8426361
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL39086	44286852	10915051
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL3741549	127038454	26690913
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL1952410	57392935	22365562
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL34122	44281308	12668009
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL3091528	44200855	24175584
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL32373	44281806	12668009
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL174008	44384879	10230612
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL168318	44379843	10636249
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL331769	44347863	15203151
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL541173	5289082	19447619
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL541173	5289082	19674897
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL141724	44358903	12238922
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL163043	44376898	10201839
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL3740201	127040481	26690913
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL320988	44337917	8426361
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL263808	44286374	10915052
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL308600	21250416	12824021
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL3091509	72792673	24175584
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL7758	44264660	10230630
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL50681	10627065	10794696
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL2016870	56954834	NULL
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL2016870	56954834	22276953
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL3741174	127040482	26690913
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL121950	44345923	9934475
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL3739896	127037730	26690913
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL53163	15295707	8515421
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL39086	44286852	10915051
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL286064	9985229	10340621
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL286064	9985229	10915052
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL291026	44284992	7739010
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL42852	44287995	NULL
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL48929	44293263	9871547
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL48929	44293263	9873422
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL329991	10301434	12873514
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL1270156	9826322	24175584
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL194060	NULL	15911253
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL12725	44268344	10328293
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL288175	44285351	7739010
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL468464	25107770	18729445
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL116616	9932142	11585448
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL24097	448956	12672230
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL537420	45263343	16290930
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL199094	10023890	16137886
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL111641	44338564	9873701
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL52442	22556955	11459634
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL333315	44345628	9934475
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL2409219	71580813	23478148
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL178616	5287506	15664864
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL423830	44379834	10636249
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL2334322	9803848	23416003
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL378093	6914623	18054227
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL378093	6914623	16730984
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL287715	44286371	10915052
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL200857	44406409	16257203
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL288920	44286372	10915052
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL3114557	71748114	24461292
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL368960	23646588	15771442
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL1682770	53319729	21295467
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL122162	44348180	15203151
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL179964	10140911	15771420
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL250271	44443550	17889527
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL207590	44411152	16517159
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL2373440	73354850	9871540
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL2373559	73353330	9871540
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL2373399	73351860	9871540
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL460810	44569846	19036586
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL338284	44347735	15203151
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL326686	44345929	9934475
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL291062	44287937	9873397
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL250551	44444905	18420408
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL3349354	NULL	9873743
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL34925	44284376	12668020
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL2334315	71568137	23416003
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL3114556	71748116	24461292
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL177142	10345176	10853669
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL309298	44462347	10498197
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL289668	44281648	12668009
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL79832	44317784	NULL
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL7213	44264698	11909707
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL317353	44331181	NULL
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL250461	10207789	17889527
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL193188	44399310	15801822
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL313826	44320423	9873581
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL29657	9890816	12657281
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL122331	10370457	9371237
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL584260	44555350	19674897
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL32881	44281805	12668008
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL402854	44453261	18291642
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL1682694	51003505	21295466
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL75828	9931785	12824020
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL298013	10345251	9873414
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL96801	10143558	12873514
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL176660	23646609	15771442
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL36744	44285253	7739010
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL29417	44277353	12657281
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL434497	10789732	9083470
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL3216390	90664760	NULL
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL555753	45264998	9357536
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL432209	44338512	9873701
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL2368546	NULL	17950494
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL108183	44338476	9703466
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL108183	44338476	9544200
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL130119	44353259	9464370
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL130119	44353259	9464370
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL316551	44338191	9873701
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL103581	448675	15163182
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL102930	44334318	9871674
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL121982	10817210	9371237
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL407631	44326631	11133089
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL27180	44277277	12657281
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL1682769	53320162	21295467
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL507449	44584171	9599274
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL32831	NULL	12668009
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL254786	11419529	18420408
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL2204325	10435701	12873514
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL29019	9913233	12657281
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL402724	44453358	18291642
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL142224	9954289	12570369
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL399868	9936843	17889527
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL362206	44393132	15261262
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL1270156	9826322	20503967
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL322696	10115923	15163182
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL250273	44443551	17889527
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL207187	9825365	16460939
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL207770	44411250	16517159
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL539697	9578572	26690913
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL539697	9578572	26690913
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL48361	216210	26690913
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL48361	216210	25874337
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL2373408	73350342	9871540
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL468143	24858932	18412326
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL94787	44326777	11133089
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL46135	44293221	9873422
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL33887	NULL	12668009
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL193502	NULL	15911253
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL131999	10692676	9464370
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL329266	10142245	12873514
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL321013	44338495	9873701
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL434417	10671226	9464370
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL320080	11794918	9703466
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL370050	NULL	15911253
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL26804	44277135	12657281
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL271675	44453355	18291642
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL268833	44264854	11909707
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL1166	92722	23899618
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL32182	9871065	10212123
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL32182	9871065	18053726
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL28922	9913838	10212122
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL431056	44333960	9871674
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL29510	9805409	12657281
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL29181	9936939	12657281
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL106202	44338109	NULL
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL349430	9865994	9871547
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL1682759	53322365	21295466
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL39475	44286428	NULL
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL350373	21191106	10201846
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL198436	10002821	16137886
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL143024	9824657	NULL
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL143024	9824657	12570369
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL226826	16733010	17536795
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL1927660	51035176	22055408
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL285285	44285281	7739010
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL120950	44346373	12904065
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL7962	88076008	11133089
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL7962	88076008	10498193
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL350351	10006831	10201846
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL422299	9911960	12570369
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL2204325	10435701	21381769
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL1236167	447430	21381769
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL93315	10075317	21381769
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL93315	10075317	12873514
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL96376	9984568	21381769
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL352564	10768464	9083470
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL352564	10768464	12873514
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL372449	11317532	15801822
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL373270	NULL	15911253
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL319272	44333044	15163182
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL1809213	49835557	21741839
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL7962	88076008	9873581
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL7962	88076008	11909707
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL7962	88076008	9873414
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL7962	88076008	9871573
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL269206	44265902	11297451
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL254353	44448740	18420408
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL19731	9825841	11934589
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL2370455	73345471	1527782
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL369008	23646611	15771442
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL102779	44334554	9871674
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL81056	11048789	12036353
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL105212	44334002	9871674
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL10545	12042269	10843219
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL401682	44453526	18291642
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL290212	44287668	NULL
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL2448373	73346602	NULL
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL368894	23646586	15771442
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL138855	6426822	9804686
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL431820	44338192	9873701
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL361822	23646594	15771442
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL353431	44379905	9871547
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL10800	12042267	10843219
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL3084827	NULL	11212093
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL102978	44333061	15163182
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL274796	NULL	12668009
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL2448353	73352664	NULL
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL402095	44453288	18291642
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL330560	44326592	12873514
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL441468	10744643	21381769
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL441468	10744643	9703466
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL196315	10004800	16137886
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL283022	44278318	10212122
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL1682765	9937307	21295466
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL271649	44453287	18291642
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL9664	44265893	11297451
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL423259	44378264	9871540
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL168171	21182787	10201846
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL320213	44334314	9871674
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL325166	6918278	10669559
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL75190	44314684	9873535
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL372036	11192609	15801822
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL2448356	73357221	NULL
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL1077165	NULL	20153191
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL102916	44334374	9871674
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL330791	44347623	9357536
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL1682777	51003506	21295467
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL1682781	51003507	21295467
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL1077163	NULL	20153191
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL143138	11004075	26200936
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL143138	11004075	12570369
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL33371	44281323	12668009
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL2448374	73348107	NULL
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL138049	NULL	10543886
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL325166	6918278	7966150
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL361593	44393000	15261262
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL2152429	57411954	22612268
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL3084837	NULL	11212093
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL25845	9848165	12657281
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL1077161	NULL	20153191
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL2448371	73357222	NULL
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL192721	11191093	15801822
17559	THRB_HUMAN	P00734	Prothrombin	CHEMBL197843	10390490	16137886
